Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	2.0	0.0	0.0008817926276885402	4.875
1.0	2.0	0.0	0.0008821318178141146	5.208333333333333
1.0	2.0	0.0	0.0011212988840432316	7.458333333333333
1.0	3.0	0.0	0.001350953216521963	5.041666666666667
1.0	2.0	0.0	0.0009017991100073365	5.5
1.0	2.0	0.0	0.000901667158226614	5.541666666666667
1.0	2.0	0.0	0.0009025047755974835	6.0
1.0	1.0	0.0	0.000549499480395399	6.875
1.0	1.0	0.0	0.0004982552852551253	3.6470588235294117
1.0	1.0	0.0	0.0005000557105937325	3.5294117647058822
1.0	1.0	0.0	0.0005044452925160659	3.764705882352941
1.0	4.0	0.16666666666666666	0.0016632971708113813	2.6470588235294117
1.0	2.0	1.0	0.0008616439893966012	3.5294117647058822
1.0	2.0	1.0	0.0008616439893966013	3.5294117647058822
1.0	4.0	0.0	0.0017708577974303108	2.7058823529411766
1.0	3.0	0.0	0.0012982012411510997	2.5294117647058822
1.0	3.0	0.0	0.0012804464274011962	2.411764705882353
1.0	3.0	0.0	0.0013349103303426637	2.588235294117647
1.0	3.0	0.0	0.0012879569931460236	2.4705882352941178
1.0	1.0	0.0	0.0004982552852551253	3.6470588235294117
1.0	1.0	0.0	0.0004892240592577568	3.4705882352941178
1.0	4.0	0.0	0.0018280737980389066	3.0588235294117645
1.0	3.0	0.0	0.0013491744574459365	2.823529411764706
1.0	2.0	0.0	0.0008975585446286675	2.9411764705882355
1.0	1.0	0.0	0.0005110805716932184	4.0
1.0	1.0	0.0	0.0005110805716932184	4.0
1.0	2.0	0.0	0.00088241098679023	5.035714285714286
1.0	1.0	0.0	0.0004917375879592227	5.357142857142857
1.0	2.0	0.0	0.0008641726303317662	5.464285714285714
1.0	2.0	0.0	0.0008648549535229021	5.857142857142857
1.0	2.0	0.0	0.0010081078829129297	5.357142857142857
1.0	2.0	0.0	0.0010081078829129297	5.357142857142857
1.0	1.0	0.0	0.0005153105612581566	6.035714285714286
1.0	1.0	0.0	0.00047994777898307633	5.214285714285714
1.0	3.0	0.0	0.001237953089402233	4.0
1.0	3.0	0.0	0.0012247582959278394	3.607142857142857
1.0	3.0	0.0	0.001204715314801941	3.142857142857143
1.0	3.0	0.0	0.0012676911947848537	4.25
1.0	3.0	0.0	0.001198822736253546	3.392857142857143
1.0	2.0	0.0	0.0008681992054689067	4.821428571428571
1.0	3.0	0.0	0.001214924383447891	3.7857142857142856
1.0	3.0	0.0	0.0013065934518386496	4.392857142857143
1.0	3.0	0.0	0.0012614662831302557	3.392857142857143
1.0	2.0	0.0	0.0008287290140091708	4.0
1.0	2.0	0.0	0.0008344114311735809	4.392857142857143
1.0	3.0	0.0	0.001231760801254259	4.607142857142857
1.0	3.0	0.0	0.0012337858747102175	5.0
1.0	2.0	0.0	0.0008882743450460269	4.0
1.0	2.0	0.0	0.0008882743450460269	4.0
1.0	3.0	0.0	0.001369492686094413	4.464285714285714
1.0	3.0	0.0	0.001369492686094413	4.464285714285714
1.0	2.0	0.0	0.0008777653487181296	6.107142857142857
1.0	3.0	0.0	0.0013839170546374856	5.071428571428571
1.0	1.0	0.0	0.0005537912064154543	6.321428571428571
1.0	1.0	0.0	0.0005537912064154543	6.321428571428571
1.0	2.0	0.0	0.0008766291720674948	5.382352941176471
1.0	1.0	0.0	0.0004894569712140097	5.794117647058823
1.0	2.0	0.0	0.0008621091429801141	6.264705882352941
1.0	2.0	0.0	0.0008617253719003658	6.0588235294117645
1.0	1.0	0.0	0.0005565136078721123	7.470588235294118
1.0	2.0	0.0	0.0010046308989696655	6.088235294117647
1.0	2.0	0.0	0.0010046308989696655	6.088235294117647
1.0	2.0	0.0	0.0010093436393219636	6.705882352941177
1.0	1.0	0.0	0.0005881803189916604	8.382352941176471
1.0	2.0	0.0	0.0009020171356224405	4.970588235294118
1.0	3.0	0.0	0.0012207338014580168	4.205882352941177
1.0	3.0	0.0	0.0012150200352916785	4.0
1.0	3.0	0.0	0.0012316565283746529	4.294117647058823
1.0	3.0	0.0	0.001197550563820271	3.735294117647059
1.0	3.0	0.0	0.001198385582191746	4.029411764705882
1.0	3.0	0.0	0.0011896984030590075	3.823529411764706
1.0	2.0	0.0	0.0008604733303009795	5.0588235294117645
1.0	3.0	0.0	0.0012991644922683502	4.823529411764706
1.0	3.0	0.0	0.0012550014692102015	4.0588235294117645
1.0	2.0	0.0	0.000827760787262538	4.705882352941177
1.0	2.0	0.0	0.0008246556028733277	4.5
1.0	2.0	0.0	0.0009626071921014521	5.705882352941177
1.0	3.0	0.0	0.0012281510287775524	5.382352941176471
1.0	3.0	0.0	0.001227091079921682	5.176470588235294
1.0	2.0	0.0	0.0008845268605073665	4.676470588235294
1.0	2.0	0.0	0.0008845268605073665	4.676470588235294
1.0	3.0	0.0	0.0015216651581022977	6.5
1.0	3.0	0.0	0.0013608735568143746	5.176470588235294
1.0	3.0	0.0	0.0013608735568143746	5.176470588235294
1.0	2.0	0.0	0.0008754093763364483	6.617647058823529
1.0	3.0	0.0	0.001370587511351233	5.794117647058823
1.0	2.0	0.0	0.0010862234825934534	7.411764705882353
1.0	1.0	0.0	0.0005517372730555185	7.0588235294117645
1.0	1.0	0.0	0.0005517372730555185	7.0588235294117645
1.0	1.0	0.0	0.0005539660938676066	7.676470588235294
1.0	4.0	0.0	0.001994564342239829	5.7272727272727275
1.0	2.0	0.0	0.0008786664700107766	5.242424242424242
1.0	1.0	0.0	0.0004901467485853428	5.636363636363637
1.0	2.0	0.0	0.0008628737612696919	6.121212121212121
1.0	2.0	0.0	0.0008626806721389971	5.878787878787879
1.0	1.0	0.0	0.000549833599201802	6.696969696969697
1.0	1.0	0.0	0.000549833599201802	6.696969696969697
1.0	2.0	0.0	0.0010050106362027808	5.848484848484849
1.0	2.0	0.0	0.0010050106362027808	5.848484848484849
1.0	2.0	0.0	0.0010092792815786346	6.454545454545454
1.0	2.0	0.0	0.00092339330086279	4.9393939393939394
1.0	3.0	0.0	0.0012273742050407615	4.090909090909091
1.0	3.0	0.0	0.0012176835911175687	3.8484848484848486
1.0	3.0	0.0	0.001242967000657112	4.212121212121212
1.0	3.0	0.0	0.0012002387425065833	3.5454545454545454
1.0	3.0	0.0	0.0012049327540884377	3.909090909090909
1.0	3.0	0.0	0.001191976875146086	3.6666666666666665
1.0	2.0	0.0	0.0008628185037856759	4.9393939393939394
1.0	3.0	0.0	0.001301856578181989	4.666666666666667
1.0	3.0	0.0	0.0012555656247487572	3.8484848484848486
1.0	2.0	0.0	0.0008295788324149981	4.575757575757576
1.0	2.0	0.0	0.0008263806580861558	4.333333333333333
1.0	3.0	0.0	0.0012305230847959193	5.242424242424242
1.0	3.0	0.0	0.001228234506152403	5.0
1.0	2.0	0.0	0.0008851866196618118	4.454545454545454
1.0	2.0	0.0	0.0008851866196618118	4.454545454545454
1.0	3.0	0.0	0.0013608758160992794	4.9393939393939394
1.0	3.0	0.0	0.0013608758160992794	4.9393939393939394
1.0	1.0	0.0	0.000549833599201802	6.696969696969697
1.0	2.0	0.0	0.0008762192189856655	6.454545454545454
1.0	3.0	0.0	0.001371162280011759	5.545454545454546
1.0	1.0	0.0	0.0005517103637428162	6.818181818181818
1.0	1.0	0.0	0.0005517103637428162	6.818181818181818
1.0	1.0	0.0	0.0005541203833210333	7.424242424242424
1.0	2.0	0.0	0.0009158704990728511	7.138888888888889
1.0	2.0	0.0	0.0008728261898384782	5.472222222222222
1.0	1.0	0.0	0.0004879693803025798	5.916666666666667
1.0	2.0	0.0	0.0008601654234269918	6.222222222222222
1.0	2.0	0.0	0.0008602710998250566	6.361111111111111
1.0	1.0	0.0	0.00050036077038049	6.472222222222222
1.0	2.0	0.0	0.0010043798300542065	6.361111111111111
1.0	2.0	0.0	0.0010043798300542065	6.361111111111111
1.0	2.0	0.0	0.0010090473679967345	7.0
1.0	2.0	0.0	0.0008623907122003294	4.861111111111111
1.0	3.0	0.0	0.0012092298179623832	4.25
1.0	3.0	0.0	0.0012086854246091685	4.111111111111111
1.0	3.0	0.0	0.0011934833513961179	3.9166666666666665
1.0	3.0	0.0	0.0012066246620479697	4.277777777777778
1.0	3.0	0.0	0.0011837460608595052	3.9444444444444446
1.0	3.0	0.0	0.001187372778725618	4.083333333333333
1.0	2.0	0.0	0.0008551998261662884	5.111111111111111
1.0	3.0	0.0	0.0012942990802129795	4.944444444444445
1.0	3.0	0.0	0.0012529401313183261	4.277777777777778
1.0	2.0	0.0	0.0008220911738425055	4.638888888888889
1.0	2.0	0.0	0.0008231883383101025	4.777777777777778
1.0	3.0	0.0	0.0012239775721723202	5.333333333333333
1.0	3.0	0.0	0.0012245225995706171	5.472222222222222
1.0	2.0	0.0	0.0008838238225262631	4.916666666666667
1.0	2.0	0.0	0.0008838238225262631	4.916666666666667
1.0	3.0	0.0	0.0013353906377698598	5.5
1.0	3.0	0.0	0.0013601492646850956	5.444444444444445
1.0	3.0	0.0	0.0013601492646850956	5.444444444444445
1.0	2.0	0.0	0.0008738889367076875	6.75
1.0	3.0	0.0	0.0013701973655139397	6.083333333333333
1.0	3.0	0.0	0.001324685731251449	6.25
1.0	2.0	0.0	0.0009158704990728512	7.138888888888889
1.0	2.0	0.0	0.0009306535287150534	8.027777777777779
1.0	1.0	0.0	0.0005515674297597186	7.333333333333333
1.0	1.0	0.0	0.0005515674297597186	7.333333333333333
1.0	2.0	0.0	0.0009306535287150535	8.027777777777779
1.0	1.0	0.0	0.0005538888219541472	7.972222222222222
1.0	0.0	0.0	0.0	0.0
1.0	1.0	0.0	0.0005276896341138487	5.176470588235294
1.0	1.0	0.0	0.0005274928403047087	5.294117647058823
1.0	1.0	0.0	0.0005199907889693686	4.705882352941177
1.0	1.0	0.0	0.0006859335200238948	1.6666666666666667
1.0	1.0	0.0	0.0006859335200238948	1.6666666666666667
1.0	2.0	0.0	0.0009337526772698981	3.411764705882353
1.0	2.0	0.0	0.0009356524317697397	4.705882352941177
1.0	2.0	0.0	0.0009290228396133022	3.6470588235294117
1.0	3.0	0.0	0.0013570283225122892	4.0
1.0	2.0	0.0	0.0009292798979975109	3.2941176470588234
1.0	3.0	0.0	0.001356810547609415	3.2941176470588234
1.0	3.0	0.0	0.0014052801645425756	3.764705882352941
1.0	2.0	0.0	0.0009489432082250664	5.411764705882353
1.0	2.0	0.0	0.0009356524317697397	4.705882352941177
1.0	2.0	0.0	0.0009555193452209182	6.117647058823529
1.0	2.0	0.0	0.0009489432082250663	5.411764705882353
1.0	2.0	0.0	0.0009357922091941601	3.8823529411764706
1.0	3.0	0.0	0.0014222375264947718	4.235294117647059
1.0	3.0	0.0	0.0019302353322513436	1.0
1.0	3.0	0.0	0.0014215918645107694	4.352941176470588
1.0	2.0	0.0	0.0009554815771104817	4.823529411764706
1.0	1.0	0.0	0.0006859335200238948	1.6666666666666667
1.0	1.0	0.0	0.000518971262953007	10.980392156862745
1.0	1.0	0.0	0.000518971262953007	10.980392156862745
1.0	1.0	0.0	0.0005168426489767468	14.627450980392156
1.0	1.0	0.0	0.0005168426489767468	14.627450980392156
1.0	1.0	0.0	0.0005241061350281658	16.11764705882353
1.0	1.0	0.0	0.0005241061350281658	16.11764705882353
1.0	3.0	0.0	0.001318657910520936	11.294117647058824
1.0	3.0	0.0	0.001318657910520936	11.294117647058824
1.0	3.0	0.0	0.0013358874715786299	10.235294117647058
1.0	3.0	0.0	0.0013358874715786299	10.235294117647058
1.0	3.0	0.0	0.0013388981148151008	12.823529411764707
1.0	3.0	0.0	0.0013388981148151008	12.823529411764707
1.0	2.0	0.0	0.0009551988752207206	9.843137254901961
1.0	2.0	0.0	0.0009551988752207206	9.843137254901961
1.0	2.0	0.0	0.0009412478866968368	14.431372549019608
1.0	2.0	0.0	0.0009412478866968368	14.431372549019608
1.0	1.0	0.0	0.0005603109316044071	16.235294117647058
1.0	1.0	0.0	0.0005603109316044071	16.235294117647058
1.0	2.0	0.0	0.0009045779924106389	10.941176470588236
1.0	2.0	0.0	0.0009045779924106389	10.941176470588236
1.0	2.0	0.0	0.0009045779924106389	10.941176470588236
1.0	2.0	0.0	0.0009045779924106389	10.941176470588236
1.0	2.0	0.0	0.0009060753445340351	10.588235294117647
1.0	2.0	0.0	0.0009060753445340351	10.588235294117647
1.0	2.0	0.0	0.0009060753445340351	10.588235294117647
1.0	2.0	0.0	0.0009060753445340351	10.588235294117647
1.0	2.0	0.0	0.0009051253778784332	11.764705882352942
1.0	2.0	0.0	0.0009051253778784332	11.764705882352942
1.0	2.0	0.0	0.0009066882474629076	12.27450980392157
1.0	2.0	0.0	0.0009066882474629076	12.27450980392157
1.0	3.0	0.0	0.0013957060834478058	10.0
1.0	3.0	0.0	0.0013957060834478058	10.0
1.0	2.0	0.0	0.0009806454791262476	9.607843137254902
1.0	2.0	0.0	0.0009806454791262476	9.607843137254902
1.0	2.0	0.0	0.0009772845317295965	9.647058823529411
1.0	2.0	0.0	0.0009772845317295965	9.647058823529411
1.0	2.0	0.0	0.0009686896880039327	9.72549019607843
1.0	2.0	0.0	0.0009686896880039327	9.72549019607843
1.0	3.0	0.0	0.0013731124490798216	13.529411764705882
1.0	3.0	0.0	0.0013731124490798216	13.529411764705882
1.0	3.0	0.0	0.001386780350971321	13.647058823529411
1.0	3.0	0.0	0.001386780350971321	13.647058823529411
1.0	2.0	0.0	0.0010127711948667807	14.470588235294118
1.0	2.0	0.0	0.0010127711948667807	14.470588235294118
1.0	3.0	0.0	0.0013977661453822455	14.313725490196079
1.0	3.0	0.0	0.0013977661453822455	14.313725490196079
1.0	3.0	0.0	0.0014108863033634876	15.137254901960784
1.0	3.0	0.0	0.0014108863033634876	15.137254901960784
1.0	1.0	0.0	0.0005543245361588472	15.450980392156863
1.0	1.0	0.0	0.0005543245361588472	15.450980392156863
1.0	2.0	0.0	0.0010210250013443652	15.254901960784315
1.0	2.0	0.0	0.0010210250013443652	15.254901960784315
1.0	4.0	0.0	0.0016175599234130034	4.688888888888889
1.0	4.0	0.0	0.0016175599234130034	4.688888888888889
1.0	2.0	0.0	0.0008369857172351759	4.511111111111111
1.0	2.0	0.0	0.0008369857172351759	4.511111111111111
1.0	3.0	0.0	0.0012673315426262872	5.444444444444445
1.0	3.0	0.0	0.0012673315426262872	5.444444444444445
1.0	3.0	0.0	0.0012673315426262872	5.444444444444445
1.0	3.0	0.0	0.0012673315426262872	5.444444444444445
1.0	3.0	0.0	0.0012673315426262872	5.444444444444445
1.0	3.0	0.0	0.0012673315426262872	5.444444444444445
1.0	3.0	0.0	0.0012450596223603512	4.377777777777778
1.0	3.0	0.0	0.0012450596223603514	4.377777777777778
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008935552814667017	6.333333333333333
1.0	2.0	0.0	0.0008780422302904423	5.266666666666667
1.0	2.0	0.0	0.0008780422302904422	5.266666666666667
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.0009184273792885042	7.222222222222222
1.0	2.0	0.0	0.000899686982684994	6.155555555555556
1.0	2.0	0.0	0.000899686982684994	6.155555555555556
1.0	2.0	0.0	0.0009266604374877862	8.11111111111111
1.0	2.0	0.0	0.0009266604374877862	8.11111111111111
1.0	2.0	0.0	0.0009266604374877862	8.11111111111111
1.0	2.0	0.0	0.0009266604374877862	8.11111111111111
1.0	2.0	0.0	0.0009266604374877862	8.11111111111111
1.0	2.0	0.0	0.0009266604374877862	8.11111111111111
1.0	0.0	0.0	0.0	0.0
1.0	4.0	0.0	0.0016181056089705945	2.9
1.0	2.0	0.0	0.0009685016010142207	4.6
1.0	2.0	0.0	0.0009818695826932264	5.233333333333333
1.0	3.0	0.0	0.001255681383321854	3.1333333333333333
1.0	3.0	0.0	0.0012671642365001724	3.533333333333333
1.0	3.0	0.0	0.0012671642365001724	3.533333333333333
1.0	3.0	0.0	0.0012671642365001724	3.533333333333333
1.0	3.0	0.0	0.001320731716615367	3.7666666666666666
1.0	2.0	0.0	0.000881362461019019	3.7666666666666666
1.0	2.0	0.0	0.0008937102578346932	4.366666666666666
1.0	2.0	0.0	0.0008937102578346932	4.366666666666666
1.0	2.0	0.0	0.0008937102578346932	4.366666666666666
1.0	2.0	0.0	0.0008937102578346932	4.366666666666666
1.0	2.0	0.0	0.0008937102578346932	4.366666666666666
1.0	2.0	0.0	0.0008937102578346932	4.366666666666666
1.0	3.0	0.0	0.001347655726714067	4.4
1.0	2.0	0.0	0.0009058389357976347	4.4
1.0	2.0	0.0	0.0009122836479498799	5.033333333333333
1.0	2.0	0.0	0.0009182910568729726	5.2
1.0	2.0	0.0	0.0009182910568729726	5.2
1.0	2.0	0.0	0.0009182910568729726	5.2
1.0	2.0	0.0	0.0009182910568729726	5.2
1.0	2.0	0.0	0.0009182910568729726	5.2
1.0	2.0	0.0	0.0009182910568729726	5.2
1.0	2.0	0.0	0.0009267929316856802	6.033333333333333
1.0	2.0	0.0	0.0009267929316856802	6.033333333333333
1.0	2.0	0.0	0.0009267929316856802	6.033333333333333
1.0	2.0	0.0	0.0010513143297621822	5.5
1.0	2.0	0.0	0.001060264712413231	6.133333333333334
1.0	1.0	0.0	0.0005725663657972937	6.466666666666667
1.0	1.0	0.0	0.0005772227006313564	7.1
1.0	1.0	0.0	0.0005254981057657355	3.272727272727273
1.0	1.0	0.0	0.0005254981057657355	3.272727272727273
1.0	1.0	0.0	0.0005562578825127262	3.4545454545454546
1.0	1.0	0.0	0.0005562578825127262	3.4545454545454546
1.0	1.0	0.0	0.0005562578825127262	3.4545454545454546
1.0	1.0	0.0	0.0005562578825127262	3.4545454545454546
1.0	3.0	0.0	0.001419316365420341	2.3636363636363638
1.0	3.0	0.0	0.001419316365420341	2.3636363636363638
1.0	3.0	0.0	0.0014029277225580095	2.0
1.0	3.0	0.0	0.0014029277225580095	2.0
1.0	3.0	0.0	0.0015217958797150055	2.5454545454545454
1.0	3.0	0.0	0.0015217958797150055	2.5454545454545454
1.0	1.0	0.0	0.0005254969620454013	10.1875
1.0	2.0	0.0	0.0008922445353942716	6.28125
1.0	1.0	0.0	0.0005160640141275343	6.28125
1.0	1.0	0.0	0.0005203646334708681	6.03125
1.0	1.0	0.0	0.0005501644490885327	7.875
1.0	1.0	0.0	0.0005501644490885327	7.875
1.0	1.0	0.0	0.000554274599009044	9.1875
1.0	1.0	0.0	0.000554274599009044	9.1875
1.0	2.0	0.0	0.0009169656021895506	5.09375
1.0	2.0	0.0	0.0009367277502903268	5.15625
1.0	3.0	0.0	0.0014991681907495374	6.90625
1.0	3.0	0.0	0.001512464504003377	8.21875
1.0	2.0	0.0	0.0009220222617666	7.65625
1.0	2.0	0.0	0.0009220222617666	7.65625
1.0	3.0	0.0	0.001364334364283857	6.53125
1.0	3.0	0.0	0.0013216488584375371	5.1875
1.0	3.0	0.0	0.0013106244484342186	5.75
1.0	2.0	0.0	0.0008895563827117009	5.46875
1.0	3.0	0.0	0.0013409852540208346	5.59375
1.0	2.0	0.0	0.0009180334097216588	6.25
1.0	2.0	0.0	0.000909560067464276	5.96875
1.0	3.0	0.0	0.0013709328300260293	6.0625
1.0	2.0	0.0	0.0009221202105763323	6.25
1.0	1.0	0.0	0.0005088725417191772	7.5
1.0	2.0	0.0	0.0009270660514013768	6.71875
1.0	3.0	0.0	0.0013891003075395011	5.3125
1.0	3.0	0.0	0.0013917452027120566	7.375
1.0	2.0	0.0	0.0009307720064707245	6.90625
1.0	3.0	0.0	0.0014023677302323434	5.0625
1.0	3.0	0.0	0.0013314889206232981	6.875
1.0	2.0	0.0	0.0009406149222624351	8.4375
1.0	2.0	0.0	0.0009406149222624351	8.4375
1.0	3.0	0.0	0.001418438868765972	9.21875
1.0	1.0	0.0	0.0005250978843183028	9.4
1.0	2.0	0.0	0.0008905243414485567	5.566666666666666
1.0	1.0	0.0	0.0005207727125893465	5.833333333333333
1.0	1.0	0.0	0.0005176107116807182	6.366666666666666
1.0	1.0	0.0	0.0005517318797903654	8.266666666666667
1.0	1.0	0.0	0.0005517318797903654	8.266666666666667
1.0	2.0	0.0	0.000916793154438931	4.766666666666667
1.0	2.0	0.0	0.000938682526961989	5.1
1.0	3.0	0.0	0.0015066367828338767	7.3
1.0	2.0	0.0	0.000921718438722386	6.9
1.0	2.0	0.0	0.000921718438722386	6.9
1.0	3.0	0.0	0.0013532724706369309	5.766666666666667
1.0	2.0	0.0	0.0009993839875323018	6.666666666666667
1.0	3.0	0.0	0.0013040318254618237	5.066666666666666
1.0	3.0	0.0	0.0013178446591511023	4.733333333333333
1.0	2.0	0.0	0.0009124519960249061	5.6
1.0	2.0	0.0	0.0008875289401642732	4.9
1.0	2.0	0.0	0.0009070339308874389	5.433333333333334
1.0	1.0	0.0	0.000550152277900539	7.633333333333334
1.0	3.0	0.0	0.001349920591280899	5.833333333333333
1.0	3.0	0.0	0.00140178027436771	4.866666666666666
1.0	3.0	0.0	0.0013796541589488121	6.466666666666667
1.0	3.0	0.0	0.0013921390558111566	5.4
1.0	2.0	0.0	0.0009296123641175159	6.666666666666667
1.0	3.0	0.0	0.0013291413975869996	6.133333333333334
1.0	2.0	0.0	0.0009401428719643863	7.3
1.0	2.0	0.0	0.0009446200824318319	7.5
1.0	2.0	0.0	0.000947808772247152	8.133333333333333
1.0	2.0	0.0	0.0009396688203240686	7.666666666666667
1.0	2.0	0.0	0.0009396688203240686	7.666666666666667
1.0	3.0	0.0	0.0014184021170423333	8.433333333333334
1.0	1.0	0.0	0.000526007897998798	9.931034482758621
1.0	2.0	0.0	0.0008925042850519665	6.137931034482759
1.0	1.0	0.0	0.0005216533339556197	6.0
1.0	1.0	0.0	0.0005178902872257457	6.482758620689655
1.0	1.0	0.0	0.0005517566281556213	8.344827586206897
1.0	1.0	0.0	0.0005517566281556213	8.344827586206897
1.0	2.0	0.0	0.0009202801456762328	4.9655172413793105
1.0	2.0	0.0	0.0009398427238732897	5.241379310344827
1.0	3.0	0.0	0.001506814045937719	7.379310344827586
1.0	2.0	0.0	0.0009215909829287132	7.448275862068965
1.0	2.0	0.0	0.0009215909829287132	7.448275862068965
1.0	3.0	0.0	0.001355744802345109	5.379310344827586
1.0	3.0	0.0	0.0013254020503532028	4.9655172413793105
1.0	2.0	0.0	0.0009061419838843975	5.172413793103448
1.0	3.0	0.0	0.0013159015449212695	5.655172413793103
1.0	2.0	0.0	0.0009040164155162198	5.241379310344827
1.0	2.0	0.0	0.0008991341296512113	5.448275862068965
1.0	1.0	0.0	0.0005075151721637845	6.344827586206897
1.0	3.0	0.0	0.0013503748868747849	5.931034482758621
1.0	3.0	0.0	0.0013797918488621412	6.551724137931035
1.0	3.0	0.0	0.0014040753066281325	5.0344827586206895
1.0	3.0	0.0	0.0013927701424375862	5.517241379310345
1.0	2.0	0.0	0.0009297304116310174	6.758620689655173
1.0	2.0	0.0	0.0009402840581716092	7.379310344827586
1.0	2.0	0.0	0.0009447794472743798	7.586206896551724
1.0	2.0	0.0	0.0009478755771880992	8.206896551724139
1.0	3.0	0.0	0.0013338990171140562	6.689655172413793
1.0	2.0	0.0	0.0009417581247668113	8.206896551724139
1.0	2.0	0.0	0.0009417581247668113	8.206896551724139
1.0	3.0	0.0	0.001417628205984052	8.96551724137931
1.0	1.0	0.0	0.0005250723625788039	9.84375
1.0	1.0	0.0	0.000541091852093604	6.8125
1.0	1.0	0.0	0.000541091852093604	6.8125
1.0	1.0	0.0	0.000541091852093604	6.8125
1.0	2.0	0.0	0.0008896007623205257	5.9375
1.0	1.0	0.0	0.0005203844728930784	6.09375
1.0	1.0	0.0	0.0005173668036733888	6.71875
1.0	1.0	0.0	0.0005518374484689633	8.6875
1.0	1.0	0.0	0.0005518374484689633	8.6875
1.0	2.0	0.0	0.0009159785386152827	4.96875
1.0	2.0	0.0	0.0009380503792583915	5.40625
1.0	3.0	0.0	0.0015063082102445594	7.71875
1.0	2.0	0.0	0.0009213454004660198	7.3125
1.0	2.0	0.0	0.0009213454004660198	7.3125
1.0	3.0	0.0	0.0013356651263873014	5.0625
1.0	3.0	0.0	0.0013201206179313616	4.875
1.0	2.0	0.0	0.0008954361195987532	4.96875
